   0.0000E+00   6.9025E-05   3.5162E-05   2.9200E-06   4.0913E-04   1.7207E-03   4.0924E-04   1.7211E-03
   7.8125E-03   6.8990E-05   3.5143E-05   2.9183E-06   4.0891E-04   1.7198E-03   4.0904E-04   1.7203E-03
   1.5625E-02   6.8887E-05   3.5090E-05   2.9139E-06   4.0830E-04   1.7172E-03   4.0844E-04   1.7178E-03
   2.3438E-02   6.8718E-05   3.5003E-05   2.9066E-06   4.0729E-04   1.7129E-03   4.0745E-04   1.7136E-03
   3.1250E-02   6.8481E-05   3.4882E-05   2.8964E-06   4.0589E-04   1.7070E-03   4.0605E-04   1.7077E-03
   3.9062E-02   6.8179E-05   3.4728E-05   2.8835E-06   4.0409E-04   1.6994E-03   4.0427E-04   1.7002E-03
   4.6875E-02   6.7811E-05   3.4540E-05   2.8678E-06   4.0190E-04   1.6902E-03   4.0210E-04   1.6911E-03
   5.4688E-02   6.7378E-05   3.4319E-05   2.8494E-06   3.9934E-04   1.6794E-03   3.9954E-04   1.6803E-03
   6.2500E-02   6.6883E-05   3.4066E-05   2.8283E-06   3.9640E-04   1.6671E-03   3.9661E-04   1.6680E-03
   7.0312E-02   6.6325E-05   3.3781E-05   2.8046E-06   3.9309E-04   1.6531E-03   3.9331E-04   1.6541E-03
   7.8125E-02   6.5706E-05   3.3466E-05   2.7783E-06   3.8942E-04   1.6377E-03   3.8965E-04   1.6387E-03
   8.5938E-02   6.5029E-05   3.3120E-05   2.7495E-06   3.8540E-04   1.6208E-03   3.8564E-04   1.6218E-03
   9.3750E-02   6.4293E-05   3.2745E-05   2.7183E-06   3.8104E-04   1.6024E-03   3.8128E-04   1.6035E-03
   1.0156E-01   6.3502E-05   3.2341E-05   2.6847E-06   3.7635E-04   1.5827E-03   3.7660E-04   1.5838E-03
   1.0938E-01   6.2658E-05   3.1911E-05   2.6489E-06   3.7134E-04   1.5616E-03   3.7160E-04   1.5628E-03
   1.1719E-01   6.1761E-05   3.1454E-05   2.6109E-06   3.6602E-04   1.5392E-03   3.6628E-04   1.5405E-03
   1.2500E-01   6.0815E-05   3.0972E-05   2.5708E-06   3.6041E-04   1.5156E-03   3.6068E-04   1.5169E-03
