   0.0000E+00   5.8273E-02   2.9685E-02   2.4651E-03   3.4540E-01   1.4527E+00   3.5999E-01   1.5140E+00
   7.8125E-03   5.8244E-02   2.9670E-02   2.4638E-03   3.4522E-01   1.4519E+00   3.5981E-01   1.5132E+00
   1.5625E-02   5.8160E-02   2.9626E-02   2.4601E-03   3.4472E-01   1.4498E+00   3.5929E-01   1.5110E+00
   2.3438E-02   5.8021E-02   2.9555E-02   2.4542E-03   3.4390E-01   1.4463E+00   3.5841E-01   1.5073E+00
   3.1250E-02   5.7828E-02   2.9456E-02   2.4459E-03   3.4274E-01   1.4415E+00   3.5719E-01   1.5022E+00
   3.9062E-02   5.7580E-02   2.9329E-02   2.4353E-03   3.4127E-01   1.4353E+00   3.5561E-01   1.4956E+00
   4.6875E-02   5.7279E-02   2.9175E-02   2.4224E-03   3.3948E-01   1.4277E+00   3.5370E-01   1.4875E+00
   5.4688E-02   5.6924E-02   2.8994E-02   2.4074E-03   3.3738E-01   1.4189E+00   3.5145E-01   1.4781E+00
   6.2500E-02   5.6518E-02   2.8787E-02   2.3901E-03   3.3497E-01   1.4087E+00   3.4888E-01   1.4672E+00
   7.0312E-02   5.6061E-02   2.8554E-02   2.3707E-03   3.3226E-01   1.3973E+00   3.4597E-01   1.4550E+00
   7.8125E-02   5.5555E-02   2.8296E-02   2.3491E-03   3.2926E-01   1.3847E+00   3.4275E-01   1.4415E+00
   8.5938E-02   5.4999E-02   2.8012E-02   2.3256E-03   3.2596E-01   1.3708E+00   3.3923E-01   1.4267E+00
   9.3750E-02   5.4397E-02   2.7705E-02   2.3000E-03   3.2239E-01   1.3558E+00   3.3540E-01   1.4105E+00
   1.0156E-01   5.3749E-02   2.7375E-02   2.2725E-03   3.1854E-01   1.3396E+00   3.3127E-01   1.3932E+00
   1.0938E-01   5.3056E-02   2.7022E-02   2.2432E-03   3.1444E-01   1.3223E+00   3.2687E-01   1.3747E+00
   1.1719E-01   5.2322E-02   2.6647E-02   2.2120E-03   3.1008E-01   1.3040E+00   3.2220E-01   1.3551E+00
   1.2500E-01   5.1546E-02   2.6252E-02   2.1792E-03   3.0549E-01   1.2847E+00   3.1727E-01   1.3343E+00
   1.3281E-01   5.0732E-02   2.5837E-02   2.1447E-03   3.0066E-01   1.2644E+00   3.1209E-01   1.3126E+00
   1.4062E-01   4.9881E-02   2.5403E-02   2.1086E-03   2.9561E-01   1.2431E+00   3.0668E-01   1.2898E+00
   1.4844E-01   4.8996E-02   2.4952E-02   2.0711E-03   2.9036E-01   1.2211E+00   3.0105E-01   1.2661E+00
