   0.0000E+00   8.6759E-05   4.4196E-05   3.6702E-06   5.1424E-04   2.1628E-03   5.1440E-04   2.1634E-03
   7.8125E-03   8.6688E-05   4.4159E-05   3.6670E-06   5.1381E-04   2.1610E-03   5.1399E-04   2.1617E-03
   1.5625E-02   8.6481E-05   4.4052E-05   3.6581E-06   5.1258E-04   2.1558E-03   5.1278E-04   2.1566E-03
   2.3438E-02   8.6138E-05   4.3877E-05   3.6434E-06   5.1054E-04   2.1472E-03   5.1076E-04   2.1481E-03
   3.1250E-02   8.5661E-05   4.3633E-05   3.6230E-06   5.0771E-04   2.1353E-03   5.0794E-04   2.1362E-03
   3.9062E-02   8.5052E-05   4.3322E-05   3.5971E-06   5.0410E-04   2.1200E-03   5.0434E-04   2.1211E-03
   4.6875E-02   8.4314E-05   4.2946E-05   3.5657E-06   4.9972E-04   2.1016E-03   4.9998E-04   2.1027E-03
   5.4688E-02   8.3451E-05   4.2505E-05   3.5290E-06   4.9460E-04   2.0800E-03   4.9488E-04   2.0813E-03
   6.2500E-02   8.2465E-05   4.2002E-05   3.4872E-06   4.8875E-04   2.0554E-03   4.8904E-04   2.0567E-03
   7.0312E-02   8.1363E-05   4.1440E-05   3.4404E-06   4.8221E-04   2.0279E-03   4.8252E-04   2.0293E-03
   7.8125E-02   8.0148E-05   4.0821E-05   3.3889E-06   4.7501E-04   1.9976E-03   4.7532E-04   1.9990E-03
   8.5938E-02   7.8827E-05   4.0147E-05   3.3329E-06   4.6717E-04   1.9647E-03   4.6750E-04   1.9661E-03
   9.3750E-02   7.7405E-05   3.9422E-05   3.2726E-06   4.5874E-04   1.9292E-03   4.5907E-04   1.9307E-03
   1.0156E-01   7.5888E-05   3.8649E-05   3.2084E-06   4.4975E-04   1.8914E-03   4.5008E-04   1.8929E-03
   1.0938E-01   7.4282E-05   3.7831E-05   3.1404E-06   4.4023E-04   1.8513E-03   4.4057E-04   1.8529E-03
   1.1719E-01   7.2596E-05   3.6972E-05   3.0690E-06   4.3023E-04   1.8093E-03   4.3058E-04   1.8108E-03
   1.2500E-01   7.0836E-05   3.6075E-05   2.9944E-06   4.1980E-04   1.7654E-03   4.2014E-04   1.7670E-03
   1.3281E-01   6.9009E-05   3.5144E-05   2.9171E-06   4.0897E-04   1.7198E-03   4.0931E-04   1.7214E-03
   1.4062E-01   6.7122E-05   3.4183E-05   2.8372E-06   3.9778E-04   1.6728E-03   3.9813E-04   1.6744E-03
   1.4844E-01   6.5184E-05   3.3195E-05   2.7552E-06   3.8630E-04   1.6245E-03   3.8663E-04   1.6260E-03
   1.5625E-01   6.3202E-05   3.2186E-05   2.6714E-06   3.7455E-04   1.5750E-03   3.7488E-04   1.5766E-03
   1.6406E-01   6.1183E-05   3.1157E-05   2.5860E-06   3.6258E-04   1.5247E-03   3.6291E-04   1.5263E-03
   1.7188E-01   5.9136E-05   3.0114E-05   2.4994E-06   3.5044E-04   1.4737E-03   3.5076E-04   1.4752E-03
   1.7969E-01   5.7067E-05   2.9061E-05   2.4119E-06   3.3819E-04   1.4221E-03   3.3850E-04   1.4236E-03
   1.8750E-01   5.4985E-05   2.8000E-05   2.3238E-06   3.2584E-04   1.3702E-03   3.2615E-04   1.3716E-03
   1.9531E-01   5.2896E-05   2.6936E-05   2.2355E-06   3.1346E-04   1.3181E-03   3.1376E-04   1.3195E-03
   2.0312E-01   5.0808E-05   2.5873E-05   2.1472E-06   3.0109E-04   1.2661E-03   3.0137E-04   1.2674E-03
   2.1094E-01   4.8728E-05   2.4813E-05   2.0592E-06   2.8876E-04   1.2143E-03   2.8903E-04   1.2155E-03
   2.1875E-01   4.6661E-05   2.3760E-05   1.9719E-06   2.7651E-04   1.1627E-03   2.7677E-04   1.1640E-03
   2.2656E-01   4.4615E-05   2.2718E-05   1.8853E-06   2.6438E-04   1.1117E-03   2.6462E-04   1.1129E-03
   2.3438E-01   4.2594E-05   2.1689E-05   1.7999E-06   2.5241E-04   1.0614E-03   2.5264E-04   1.0625E-03
   2.4219E-01   4.0606E-05   2.0677E-05   1.7159E-06   2.4062E-04   1.0118E-03   2.4084E-04   1.0129E-03
