   0.0000E+00   6.8106E-05   3.4333E-05   2.7997E-06   4.0131E-04   1.6797E-03   4.0924E-04   1.7211E-03
   7.8125E-03   6.7458E-05   3.3765E-05   2.7194E-06   3.9591E-04   1.6517E-03   4.0904E-04   1.7203E-03
   1.5625E-02   6.6757E-05   3.3178E-05   2.6393E-06   3.9026E-04   1.6229E-03   4.0844E-04   1.7178E-03
   2.3438E-02   6.6005E-05   3.2574E-05   2.5596E-06   3.8436E-04   1.5932E-03   4.0745E-04   1.7136E-03
   3.1250E-02   6.5205E-05   3.1955E-05   2.4806E-06   3.7825E-04   1.5629E-03   4.0605E-04   1.7077E-03
   3.9062E-02   6.4361E-05   3.1324E-05   2.4025E-06   3.7195E-04   1.5321E-03   4.0427E-04   1.7002E-03
   4.6875E-02   6.3477E-05   3.0683E-05   2.3255E-06   3.6549E-04   1.5009E-03   4.0210E-04   1.6911E-03
   5.4688E-02   6.2556E-05   3.0035E-05   2.2498E-06   3.5888E-04   1.4693E-03   3.9954E-04   1.6803E-03
   6.2500E-02   6.1600E-05   2.9380E-05   2.1756E-06   3.5214E-04   1.4374E-03   3.9661E-04   1.6680E-03
   7.0312E-02   6.0614E-05   2.8722E-05   2.1029E-06   3.4531E-04   1.4054E-03   3.9331E-04   1.6541E-03
   7.8125E-02   5.9599E-05   2.8061E-05   2.0318E-06   3.3838E-04   1.3733E-03   3.8965E-04   1.6387E-03
   8.5938E-02   5.8560E-05   2.7400E-05   1.9625E-06   3.3139E-04   1.3412E-03   3.8564E-04   1.6218E-03
   9.3750E-02   5.7497E-05   2.6739E-05   1.8950E-06   3.2434E-04   1.3092E-03   3.8128E-04   1.6035E-03
   1.0156E-01   5.6415E-05   2.6080E-05   1.8293E-06   3.1725E-04   1.2772E-03   3.7660E-04   1.5838E-03
   1.0938E-01   5.5315E-05   2.5424E-05   1.7655E-06   3.1014E-04   1.2454E-03   3.7160E-04   1.5628E-03
   1.1719E-01   5.4201E-05   2.4772E-05   1.7037E-06   3.0301E-04   1.2139E-03   3.6628E-04   1.5405E-03
   1.2500E-01   5.3074E-05   2.4126E-05   1.6437E-06   2.9589E-04   1.1825E-03   3.6068E-04   1.5169E-03
   1.3281E-01   5.1936E-05   2.3486E-05   1.5857E-06   2.8878E-04   1.1515E-03   3.5479E-04   1.4921E-03
   1.4062E-01   5.0791E-05   2.2852E-05   1.5295E-06   2.8169E-04   1.1208E-03   3.4864E-04   1.4663E-03
   1.4844E-01   4.9638E-05   2.2227E-05   1.4753E-06   2.7463E-04   1.0904E-03   3.4224E-04   1.4393E-03
   1.5625E-01   4.8482E-05   2.1609E-05   1.4229E-06   2.6761E-04   1.0604E-03   3.3560E-04   1.4114E-03
   1.6406E-01   4.7322E-05   2.1000E-05   1.3723E-06   2.6063E-04   1.0309E-03   3.2875E-04   1.3826E-03
   1.7188E-01   4.6162E-05   2.0400E-05   1.3236E-06   2.5371E-04   1.0017E-03   3.2169E-04   1.3529E-03
   1.7969E-01   4.5002E-05   1.9809E-05   1.2766E-06   2.4686E-04   9.7302E-04   3.1445E-04   1.3224E-03
   1.8750E-01   4.3844E-05   1.9229E-05   1.2314E-06   2.4007E-04   9.4478E-04   3.0704E-04   1.2913E-03
   1.9531E-01   4.2690E-05   1.8659E-05   1.1878E-06   2.3336E-04   9.1701E-04   2.9947E-04   1.2595E-03
   2.0312E-01   4.1541E-05   1.8099E-05   1.1459E-06   2.2672E-04   8.8973E-04   2.9178E-04   1.2271E-03
   2.1094E-01   4.0399E-05   1.7550E-05   1.1056E-06   2.2017E-04   8.6297E-04   2.8398E-04   1.1943E-03
   2.1875E-01   3.9264E-05   1.7013E-05   1.0669E-06   2.1371E-04   8.3673E-04   2.7608E-04   1.1611E-03
