   0.0000E+00   7.0576E-02   3.5749E-02   2.9561E-03   4.1711E-01   1.7508E+00   4.5249E-01   1.9030E+00
   7.8125E-03   6.9869E-02   3.5168E-02   2.8763E-03   4.1147E-01   1.7221E+00   4.5213E-01   1.9015E+00
   1.5625E-02   6.9071E-02   3.4548E-02   2.7947E-03   4.0534E-01   1.6915E+00   4.5106E-01   1.8970E+00
   2.3438E-02   6.8187E-02   3.3892E-02   2.7118E-03   3.9876E-01   1.6593E+00   4.4929E-01   1.8895E+00
   3.1250E-02   6.7223E-02   3.3205E-02   2.6280E-03   3.9177E-01   1.6255E+00   4.4681E-01   1.8791E+00
   3.9062E-02   6.6185E-02   3.2491E-02   2.5437E-03   3.8440E-01   1.5905E+00   4.4365E-01   1.8658E+00
   4.6875E-02   6.5078E-02   3.1752E-02   2.4593E-03   3.7671E-01   1.5543E+00   4.3981E-01   1.8497E+00
   5.4688E-02   6.3908E-02   3.0992E-02   2.3751E-03   3.6872E-01   1.5171E+00   4.3532E-01   1.8308E+00
   6.2500E-02   6.2682E-02   3.0215E-02   2.2914E-03   3.6047E-01   1.4792E+00   4.3018E-01   1.8092E+00
   7.0312E-02   6.1404E-02   2.9425E-02   2.2085E-03   3.5200E-01   1.4406E+00   4.2444E-01   1.7851E+00
   7.8125E-02   6.0080E-02   2.8624E-02   2.1266E-03   3.4334E-01   1.4015E+00   4.1812E-01   1.7584E+00
   8.5938E-02   5.8717E-02   2.7815E-02   2.0460E-03   3.3453E-01   1.3621E+00   4.1123E-01   1.7295E+00
   9.3750E-02   5.7319E-02   2.7002E-02   1.9668E-03   3.2560E-01   1.3224E+00   4.0382E-01   1.6983E+00
   1.0156E-01   5.5892E-02   2.6186E-02   1.8893E-03   3.1658E-01   1.2827E+00   3.9592E-01   1.6651E+00
   1.0938E-01   5.4441E-02   2.5371E-02   1.8135E-03   3.0750E-01   1.2430E+00   3.8755E-01   1.6299E+00
   1.1719E-01   5.2971E-02   2.4558E-02   1.7396E-03   2.9839E-01   1.2034E+00   3.7876E-01   1.5929E+00
   1.2500E-01   5.1486E-02   2.3750E-02   1.6677E-03   2.8927E-01   1.1640E+00   3.6958E-01   1.5543E+00
   1.3281E-01   4.9992E-02   2.2949E-02   1.5978E-03   2.8017E-01   1.1250E+00   3.6005E-01   1.5142E+00
   1.4062E-01   4.8492E-02   2.2157E-02   1.5301E-03   2.7111E-01   1.0864E+00   3.5021E-01   1.4729E+00
   1.4844E-01   4.6991E-02   2.1375E-02   1.4645E-03   2.6211E-01   1.0483E+00   3.4010E-01   1.4303E+00
   1.5625E-01   4.5492E-02   2.0604E-02   1.4011E-03   2.5319E-01   1.0107E+00   3.2976E-01   1.3869E+00
   1.6406E-01   4.3999E-02   1.9846E-02   1.3399E-03   2.4437E-01   9.7374E-01   3.1923E-01   1.3426E+00
   1.7188E-01   4.2515E-02   1.9102E-02   1.2810E-03   2.3567E-01   9.3746E-01   3.0855E-01   1.2976E+00
   1.7969E-01   4.1045E-02   1.8374E-02   1.2242E-03   2.2709E-01   9.0190E-01   2.9776E-01   1.2523E+00
   1.8750E-01   3.9589E-02   1.7661E-02   1.1696E-03   2.1866E-01   8.6711E-01   2.8689E-01   1.2066E+00
   1.9531E-01   3.8153E-02   1.6965E-02   1.1172E-03   2.1038E-01   8.3312E-01   2.7599E-01   1.1607E+00
   2.0312E-01   3.6737E-02   1.6286E-02   1.0670E-03   2.0227E-01   7.9996E-01   2.6510E-01   1.1149E+00
   2.1094E-01   3.5344E-02   1.5626E-02   1.0188E-03   1.9433E-01   7.6766E-01   2.5424E-01   1.0692E+00
   2.1875E-01   3.3976E-02   1.4983E-02   9.7266E-04   1.8658E-01   7.3624E-01   2.4346E-01   1.0239E+00
   2.2656E-01   3.2636E-02   1.4360E-02   9.2856E-04   1.7902E-01   7.0572E-01   2.3278E-01   9.7897E-01
   2.3438E-01   3.1325E-02   1.3755E-02   8.8642E-04   1.7165E-01   6.7612E-01   2.2223E-01   9.3463E-01
   2.4219E-01   3.0044E-02   1.3170E-02   8.4620E-04   1.6450E-01   6.4745E-01   2.1185E-01   8.9098E-01
   2.5000E-01   2.8795E-02   1.2605E-02   8.0785E-04   1.5755E-01   6.1971E-01   2.0167E-01   8.4814E-01
   2.5781E-01   2.7580E-02   1.2058E-02   7.7131E-04   1.5081E-01   5.9292E-01   1.9170E-01   8.0621E-01
   2.6562E-01   2.6398E-02   1.1532E-02   7.3654E-04   1.4429E-01   5.6707E-01   1.8197E-01   7.6530E-01
   2.7344E-01   2.5252E-02   1.1025E-02   7.0347E-04   1.3798E-01   5.4215E-01   1.7250E-01   7.2548E-01
   2.8125E-01   2.4142E-02   1.0537E-02   6.7206E-04   1.3190E-01   5.1819E-01   1.6331E-01   6.8684E-01
   2.8906E-01   2.3068E-02   1.0068E-02   6.4226E-04   1.2603E-01   4.9515E-01   1.5442E-01   6.4944E-01
   2.9688E-01   2.2032E-02   9.6191E-03   6.1402E-04   1.2039E-01   4.7305E-01   1.4584E-01   6.1335E-01
   3.0469E-01   2.1032E-02   9.1889E-03   5.8728E-04   1.1497E-01   4.5187E-01   1.3758E-01   5.7862E-01
   3.1250E-01   2.0071E-02   8.7775E-03   5.6201E-04   1.0976E-01   4.3162E-01   1.2966E-01   5.4529E-01
   3.2031E-01   1.9148E-02   8.3847E-03   5.3815E-04   1.0478E-01   4.1227E-01   1.2207E-01   5.1339E-01
   3.2812E-01   1.8263E-02   8.0104E-03   5.1567E-04   1.0002E-01   3.9382E-01   1.1484E-01   4.8295E-01
   3.3594E-01   1.7416E-02   7.6543E-03   4.9453E-04   9.5482E-02   3.7626E-01   1.0795E-01   4.5400E-01
   3.4375E-01   1.6608E-02   7.3162E-03   4.7469E-04   9.1157E-02   3.5958E-01   1.0142E-01   4.2654E-01
   3.5156E-01   1.5838E-02   6.9959E-03   4.5611E-04   8.7048E-02   3.4378E-01   9.5246E-02   4.0057E-01
   3.5938E-01   1.5106E-02   6.6931E-03   4.3877E-04   8.3153E-02   3.2884E-01   8.9427E-02   3.7610E-01
   3.6719E-01   1.4412E-02   6.4077E-03   4.2265E-04   7.9472E-02   3.1475E-01   8.3963E-02   3.5312E-01
   3.7500E-01   1.3757E-02   6.1394E-03   4.0771E-04   7.6002E-02   3.0150E-01   7.8851E-02   3.3162E-01
   3.8281E-01   1.3139E-02   5.8882E-03   3.9395E-04   7.2742E-02   2.8909E-01   7.4088E-02   3.1159E-01
   3.9062E-01   1.2559E-02   5.6539E-03   3.8135E-04   6.9691E-02   2.7752E-01   6.9669E-02   2.9300E-01
   3.9844E-01   1.2016E-02   5.4364E-03   3.6991E-04   6.6848E-02   2.6677E-01   6.5589E-02   2.7584E-01
   4.0625E-01   1.1511E-02   5.2356E-03   3.5961E-04   6.4212E-02   2.5686E-01   6.1844E-02   2.6009E-01
   4.1406E-01   1.1044E-02   5.0519E-03   3.5050E-04   6.1788E-02   2.4778E-01   5.8426E-02   2.4572E-01
   4.2188E-01   1.0616E-02   4.8856E-03   3.4261E-04   5.9581E-02   2.3956E-01   5.5331E-02   2.3270E-01
   4.2969E-01   1.0228E-02   4.7373E-03   3.3598E-04   5.7595E-02   2.3223E-01   5.2553E-02   2.2102E-01
   4.3750E-01   9.8796E-03   4.6067E-03   3.3063E-04   5.5828E-02   2.2578E-01   5.0086E-02   2.1064E-01
   4.4531E-01   9.5708E-03   4.4943E-03   3.2660E-04   5.4284E-02   2.2023E-01   4.7923E-02   2.0155E-01
   4.5312E-01   9.3011E-03   4.4000E-03   3.2392E-04   5.2961E-02   2.1557E-01   4.6061E-02   1.9372E-01
   4.6094E-01   9.0708E-03   4.3241E-03   3.2264E-04   5.1861E-02   2.1182E-01   4.4494E-02   1.8712E-01
   4.6875E-01   8.8806E-03   4.2671E-03   3.2285E-04   5.0990E-02   2.0901E-01   4.3218E-02   1.8176E-01
   4.7656E-01   8.7299E-03   4.2291E-03   3.2458E-04   5.0346E-02   2.0713E-01   4.2229E-02   1.7760E-01
   4.8438E-01   8.6189E-03   4.2104E-03   3.2791E-04   4.9933E-02   2.0621E-01   4.1525E-02   1.7464E-01
   4.9219E-01   8.5482E-03   4.2117E-03   3.3294E-04   4.9756E-02   2.0628E-01   4.1103E-02   1.7286E-01
   5.0000E-01   8.5187E-03   4.2338E-03   3.3978E-04   4.9823E-02   2.0738E-01   4.0963E-02   1.7227E-01
   5.0781E-01   8.5314E-03   4.2774E-03   3.4856E-04   5.0141E-02   2.0954E-01   4.1103E-02   1.7286E-01
   5.1562E-01   8.5872E-03   4.3434E-03   3.5941E-04   5.0719E-02   2.1282E-01   4.1525E-02   1.7464E-01
   5.2344E-01   8.6870E-03   4.4328E-03   3.7246E-04   5.1565E-02   2.1726E-01   4.2229E-02   1.7760E-01
   5.3125E-01   8.8326E-03   4.5468E-03   3.8789E-04   5.2692E-02   2.2291E-01   4.3218E-02   1.8176E-01
   5.3906E-01   9.0255E-03   4.6867E-03   4.0588E-04   5.4112E-02   2.2985E-01   4.4494E-02   1.8712E-01
   5.4688E-01   9.2677E-03   4.8538E-03   4.2662E-04   5.5840E-02   2.3814E-01   4.6061E-02   1.9372E-01
   5.5469E-01   9.5613E-03   5.0498E-03   4.5031E-04   5.7892E-02   2.4786E-01   4.7923E-02   2.0155E-01
   5.6250E-01   9.9089E-03   5.2763E-03   4.7719E-04   6.0285E-02   2.5911E-01   5.0086E-02   2.1064E-01
   5.7031E-01   1.0313E-02   5.5352E-03   5.0748E-04   6.3039E-02   2.7196E-01   5.2553E-02   2.2102E-01
